transaction_id,user_id,date,transaction_type,category,amount,payment_mode,location,notes,month,weekday,year
T8877,U137,2024-05-27,Expense,Entertain,9544.0,,Mumbai,Lunch,5,Monday,2024
T13911,U141,2024-11-14,Expense,food,6601.0,Bank Transfer,Delhi,Online course,11,Thursday,2024
T9787,U058,2021-01-03,Expense,Other,2876.0,Card,AHM,,1,Sunday,2021
T10152,U122,2024-04-19,Expense,food,9907.0,Csh,Hyderabad,Train ticket,4,Friday,2024
T6386,U078,2021-08-11,Expense,Travel,4914.0,CRD,MUMBAI,Books,8,Wednesday,2021
T8653,U118,2021-08-07,Expense,Utlities,6284.0,UPI,,Electricity bill,8,Saturday,2021
T4008,U134,2024-01-03,Expense,travel,5749.0,CRD,Ahmedabad,Internet bill,1,Wednesday,2024
T1591,U066,2024-01-11,Expense,uncategorized,4161.0,UPi,BAN,Online course,1,Thursday,2024
T5065,U039,2022-05-11,Expense,FOOD,2470.0,Crd,DELHI,EMI payment,5,Wednesday,2022
T13678,U086,2023-03-17,Expense,Educaton,4017.0,Bank_Transfer,KOL,Doctor consultation,3,Friday,2023
T9543,U130,2021-10-12,Expense,Rnt,4585.0,CRD,,,10,Tuesday,2021
T1870,U029,2021-08-13,Expense,Misc,6041.0,upi,delhi,!!!,8,Friday,2021
T6138,U037,2024-03-12,Expense,Foodd,2732.0,bank transfer,KOL,Petrol,3,Tuesday,2024
T12908,U135,2022-04-11,Expense,Travel,6811.0,CASH,AHM,,4,Monday,2022
T13294,U114,2023-10-31,Expense,rent,9814.0,cash,kolkata,,10,Tuesday,2023
T9571,U080,2023-07-14,Expense,rent,9116.0,upi,,Lunch,7,Friday,2023
T4175,U014,2022-02-09,Expense,Entertainment,4213.0,Upi,DEL,Online course,2,Wednesday,2022
T6046,U049,2024-01-04,Expense,Education,1355.0,Upi,JAIPUR,Doctor consultation,1,Thursday,2024
T1562,U149,2023-11-22,Expense,Education,9476.0,Bank_Transfer,AHM,,11,Wednesday,2023
T6489,U035,2023-05-10,Expense,Travel,-500.0,CASH,Bangalore,,5,Wednesday,2023
T7566,U024,2022-01-31,Expense,Fod,3937.0,Bank Transfr,HYD,Movie tickets,1,Monday,2022
T0802,U106,2023-12-24,Expense,Entertain,4771.0,Csh,Kolkata,,12,Sunday,2023
T6058,U043,2022-10-14,Expense,Rent,45761.0,CRD,bangalore,,10,Friday,2022
T10549,U099,2021-06-21,Expense,Travel,7219.0,Card,PUNE,Doctor consultation,6,Monday,2021
T1594,U112,2023-07-19,Income,Bonus,42662.0,,kolkata,ATM withdrawal,7,Wednesday,2023
T0038,U055,2022-06-08,Expense,FOOD,6329.0,UPI,MUMBAI,...,6,Wednesday,2022
T11808,U146,2022-04-05,Income,Salary,50347.0,Cash,JAI,,4,Tuesday,2022
T1904,U145,2021-03-01,Expense,Food,2560.0,Bank Transfer,bangalore,Books,3,Monday,2021
T9241,U121,2021-09-20,Expense,rent,3269.0,,HYDERABAD,,9,Monday,2021
T0813,U028,2023-05-21,Expense,Foods,4978.0,card,hyderabad,,5,Sunday,2023
T6444,U082,2022-10-08,Expense,Education,7280.0,Crd,,,10,Saturday,2022
T6141,U129,2024-09-16,Expense,travel,2345.0,Bank Transfr,KOLKATA,Monthly rent payment,9,Monday,2024
T11011,U051,2024-10-01,Expense,Utlities,6700.0,Card,,Doctor consultation,10,Tuesday,2024
T8410,U060,2023-06-15,Expense,rent,1852.0,cash,AHM,Lunch,6,Thursday,2023
T9467,U122,2022-09-17,Expense,Food,4041.0,bank transfer,Delhi,Coffee,9,Saturday,2022
T9495,U010,2023-06-02,Expense,uncategorized,6607.0,UPI,Delhi,test,6,Friday,2023
T13708,U064,2023-04-24,Income,Bonus,19377.0,cash,DELHI,,4,Monday,2023
T0653,U129,2023-02-06,Income,Bonus,59790.0,upi,CHENNAI,Shopping,2,Monday,2023
T7831,U048,2021-09-06,Income,Others,63251.0,Card,,Internet bill,9,Monday,2021
T12777,U142,2022-04-23,Expense,Foodd,195.0,Upi,Lucknow,,4,Saturday,2022
T2336,U144,2021-03-05,Expense,TRAVEL,404.0,BankTransfer,,,3,Friday,2021
T13834,U091,2024-12-09,Expense,Entrtnmnt,6921.0,BankTransfer,DEL,!!!,12,Monday,2024
T5253,U082,2021-11-21,Expense,Rentt,17265.0,bank transfer,chennai,Lunch,11,Sunday,2021
T8310,U150,2023-07-29,Expense,FOOD,8512.0,cash,ahmedabad,asdfgh,7,Saturday,2023
T3376,U045,2024-04-05,Income,Investment,44601.0,Card,jaipur,...,4,Friday,2024
T2989,U113,2022-07-27,Expense,Travel,1050.0,Csh,Ahmedabad,Doctor consultation,7,Wednesday,2022
T8711,U048,2024-07-31,Expense,Health,8483.0,Bank_Transfer,bangalore,Shopping,7,Wednesday,2024
T4378,U026,2021-07-12,Expense,Utilities,2766.0,Crd,HYDERABAD,Electricity bill,7,Monday,2021
T9846,U085,2021-07-31,Expense,Travel,6780.0,Bank_Transfer,HYD,Movie tickets,7,Saturday,2021
T4500,U100,2024-09-23,Expense,Education,8108.0,bank transfer,LUC,Books,9,Monday,2024
T10389,U016,2022-05-05,Expense,health,5533.0,UPi,HYDERABAD,Gym membership,5,Thursday,2022
T5559,U124,2023-08-06,Expense,Education,2506.0,CASH,JAIPUR,,8,Sunday,2023
T12545,U123,2024-05-11,Expense,Rentt,5276.0,CASH,Lucknow,Monthly rent payment,5,Saturday,2024
T3176,U141,2022-12-13,Expense,Rent,39024.0,Card,DEL,ATM withdrawal,12,Tuesday,2022
T3837,U077,2023-02-05,Expense,Travel,8285.0,Cash,CHENNAI,Restaurant dinner,2,Sunday,2023
T7831,U048,2021-09-06,Income,Others,63251.0,Card,,Internet bill,9,Monday,2021
T10078,U104,2024-07-01,Expense,Food,1972.0,Upi,DEL,Internet bill,7,Monday,2024
T1876,U120,2022-02-22,Income,Bonus,75496.0,Upi,PUNE,,2,Tuesday,2022
T3286,U080,2024-08-22,Income,Freelance,60670.0,CASH,,Gym membership,8,Thursday,2024
T11601,U073,2021-08-13,Expense,Utilities,2585.0,UPI,pune,Restaurant dinner,8,Friday,2021
T7846,U055,2023-05-14,Expense,education,4227.0,cash,,EMI payment,5,Sunday,2023
T1749,U024,2023-12-17,Income,Investment,40858.0,UPI,Kolkata,Medicine,12,Sunday,2023
T11574,U013,2022-03-29,Expense,Foods,2845.0,Csh,Bangalore,,3,Tuesday,2022
T3387,U129,2021-09-01,Income,Others,25243.0,Crd,,Shopping,9,Wednesday,2021
T4221,U116,2021-01-29,Expense,Fod,479.0,Csh,lucknow,Online course,1,Friday,2021
T8649,U018,2021-03-16,Expense,FOOD,8067.0,,HYDERABAD,...,3,Tuesday,2021
T10987,U076,2024-12-09,Expense,Educaton,8335.0,csh,mumbai,Internet bill,12,Monday,2024
T11992,U004,2021-02-13,Expense,Travel,2391.0,Crd,BAN,,2,Saturday,2021
T8385,U106,2024-12-09,Income,Salary,40631.0,BankTransfer,PUN,,12,Monday,2024
T10725,U134,2022-11-29,Expense,EDU,2816.0,Crd,HYDERABAD,!!!,11,Tuesday,2022
T4695,U030,2021-05-12,Expense,Foodd,3502.0,,mumbai,Restaurant dinner,5,Wednesday,2021
T5682,U027,2022-08-02,Expense,rent,8810.0,csh,PUNE,Electricity bill,8,Tuesday,2022
T5443,U044,2023-05-28,Expense,Fod,6167.0,CASH,hyderabad,Uber ride,5,Sunday,2023
T3150,U025,2024-03-07,Income,Freelance,33351.0,UPI,pune,...,3,Thursday,2024
T1128,U140,2022-08-15,Expense,education,2979.0,cash,BAN,Train ticket,8,Monday,2022
T7696,U069,2022-07-01,Expense,Savings,2059.0,Bank_Transfer,jaipur,Online course,7,Friday,2022
T0671,U064,2021-01-19,Expense,Food,1768.0,Bank Transfr,BAN,Shopping,1,Tuesday,2021
T7275,U016,2022-06-24,Income,Freelance,45702.0,upi,JAI,test,6,Friday,2022
T7448,U011,2021-04-19,Expense,Rnt,9386.0,cash,HYD,Restaurant dinner,4,Monday,2021
T13497,U034,2023-08-06,Income,Salary,36713.0,card,hyderabad,Restaurant dinner,8,Sunday,2023
T0706,U074,2024-03-13,Expense,Traval,9189.0,CASH,DEL,Gym membership,3,Wednesday,2024
T11488,U060,2022-10-11,Expense,education,9420.0,cash,Bangalore,,10,Tuesday,2022
T4043,U058,2021-04-18,Expense,Entertainment,8886.0,CASH,hyderabad,Gym membership,4,Sunday,2021
T13653,U004,2022-12-03,Expense,Utlities,4890.0,,mumbai,!!!,12,Saturday,2022
T4070,U018,2021-04-15,Income,Others,26564.0,cash,Mumbai,Books,4,Thursday,2021
T4493,U068,2022-10-19,Expense,Utlities,8220.0,Bank Transfr,CHE,...,10,Wednesday,2022
T7203,U066,2022-03-11,Expense,FOOD,7260.0,bank transfer,,Fixed deposit,3,Friday,2022
T2296,U037,2024-07-11,Expense,TRAVEL,2608.0,,JAIPUR,!!!,7,Thursday,2024
T0549,U049,2023-05-17,Expense,Travel,1855.0,CRD,,,5,Wednesday,2023
T10851,U090,2021-11-13,Expense,Rent,23592.0,cash,Hyderabad,Train ticket,11,Saturday,2021
T8997,U071,2021-04-13,Expense,Entertain,4097.0,Bank Transfr,chennai,Monthly rent payment,4,Tuesday,2021
T0821,U149,2024-11-23,Expense,Utility,1954.0,Card,JAIPUR,Gym membership,11,Saturday,2024
T11176,U131,2023-02-03,Expense,Travel,8929.0,csh,AHM,...,2,Friday,2023
T9206,U012,2022-05-06,Income,Salary,17856.0,Csh,MUM,asdfgh,5,Friday,2022
T4395,U008,2023-04-07,Expense,Traval,8630.0,bank transfer,PUNE,Lunch,4,Friday,2023
T9380,U120,2022-04-14,Income,Others,46791.0,Bank_Transfer,Hyderabad,Train ticket,4,Thursday,2022
T8610,U038,2024-10-12,Expense,RENT,3710.0,Cash,PUNE,,10,Saturday,2024
T13718,U038,2022-11-19,Expense,rent,8629.0,Upi,DELHI,asdfgh,11,Saturday,2022
T8159,U061,2021-09-24,Income,Salary,13923.0,card,Pune,,9,Friday,2021
T10217,U029,2024-09-01,Expense,Travl,3064.0,upi,bangalore,Medicine,9,Sunday,2024
T11592,U146,2023-08-22,Expense,TRAVEL,1661.0,Card,KOL,Shopping,8,Tuesday,2023
T4470,U049,2024-04-21,Expense,Rnt,8034.0,bank transfer,KOL,Shopping,4,Sunday,2024
T13473,U084,2023-01-30,Expense,Rentt,12318.0,UPI,Bangalore,xyz123,1,Monday,2023
T11094,U002,2024-09-12,Expense,Helth,9538.0,Bank_Transfer,Pune,,9,Thursday,2024
T12912,U084,2022-01-03,Expense,Utilities,1153.0,UPI,Mumbai,,1,Monday,2022
T5633,U150,2023-12-13,Expense,Savings,3478.0,Bank_Transfer,PUN,Gym membership,12,Wednesday,2023
T8092,U092,2021-11-16,Expense,Rentt,38338.0,CARD,ahmedabad,,11,Tuesday,2021
T1565,U088,2024-02-10,Expense,Foodd,1182.0,card,Hyderabad,,2,Saturday,2024
T11346,U068,2022-05-29,Expense,Fod,1730.0,,Hyderabad,Uber ride,5,Sunday,2022
T5353,U128,2021-08-28,Expense,entertainment,7052.0,CARD,DEL,,8,Saturday,2021
T9433,U141,2023-05-04,Expense,food,4645.0,card,JAI,Internet bill,5,Thursday,2023
T7393,U069,2024-12-25,Income,Bonus,880897.0,Card,BAN,Gym membership,12,Wednesday,2024
T0751,U105,2021-08-06,Expense,Foods,1592.0,CASH,Delhi,EMI payment,8,Friday,2021
T2510,U063,2024-08-03,Expense,Fod,6905.0,CRD,HYDERABAD,,8,Saturday,2024
T10644,U029,2023-10-21,Expense,Fod,6111.0,Crd,PUNE,,10,Saturday,2023
T10544,U059,2024-01-05,Income,Bonus,69872.0,Cash,mumbai,Restaurant dinner,1,Friday,2024
T12782,U028,2023-12-24,Expense,rent,4252.0,bank transfer,Ahmedabad,,12,Sunday,2023
T10444,U088,2022-03-20,Expense,entertainment,-500.0,cash,,Restaurant dinner,3,Sunday,2022
T4879,U033,2022-11-12,Expense,Travel,1666.0,Csh,Delhi,,11,Saturday,2022
T9572,U099,2021-04-21,Expense,RENT,5990.0,Bank Transfer,HYD,Doctor consultation,4,Wednesday,2021
T13918,U115,2021-02-06,Expense,Food,2220.0,Cash,DEL,!!!,2,Saturday,2021
T1449,U028,2024-06-07,Expense,FOOD,5177.0,CARD,CHENNAI,,6,Friday,2024
T6254,U109,2024-11-25,Expense,Foodd,2792.0,Bank Transfer,Ahmedabad,Electricity bill,11,Monday,2024
T9227,U009,2023-06-27,Income,Salary,35465.0,csh,Lucknow,misc,6,Tuesday,2023
T2642,U056,2023-01-05,Expense,HEALTH,2115.0,CASH,AHM,Internet bill,1,Thursday,2023
T9340,U022,2022-08-21,Expense,travel,3503.0,Bank_Transfer,KOL,ATM withdrawal,8,Sunday,2022
T11264,U056,2024-09-29,Expense,FOOD,2093.0,Cash,bangalore,Books,9,Sunday,2024
T3199,U092,2023-02-28,Expense,travel,5136.0,Cash,BANGALORE,Coffee,2,Tuesday,2023
T1792,U119,2021-10-09,Expense,Food,4406.0,Bank Transfr,Hyderabad,Train ticket,10,Saturday,2021
T3346,U023,2023-12-14,Expense,Educaton,9662.0,card,Lucknow,,12,Thursday,2023
T8680,U064,2022-01-08,Expense,Utlities,4785.0,UPi,delhi,Coffee,1,Saturday,2022
T13634,U102,2021-12-01,Expense,Other,9387.0,UPi,hyderabad,Monthly rent payment,12,Wednesday,2021
T12800,U010,2023-06-04,Expense,Foods,324.0,CARD,JAIPUR,Train ticket,6,Sunday,2023
T1387,U017,2023-08-16,Expense,Entrtnmnt,1629.0,CARD,Delhi,Monthly rent payment,8,Wednesday,2023
T9216,U065,2024-06-22,Expense,education,5239.0,upi,BANGALORE,,6,Saturday,2024
T10378,U132,2023-10-22,Expense,utilities,3499.0,Bank Transfer,MUM,ATM withdrawal,10,Sunday,2023
T4653,U078,2023-04-07,Expense,Rent,13033.0,Card,MUMBAI,,4,Friday,2023
T1024,U122,2021-12-16,Expense,Rnt,6643.0,Card,Lucknow,Petrol,12,Thursday,2021
T13876,U129,2023-07-07,Expense,rent,1433.0,CARD,BANGALORE,!!!,7,Friday,2023
T12623,U149,2023-07-29,Expense,Travl,6880.0,CASH,Hyderabad,Grocery shopping,7,Saturday,2023
T7718,U110,2021-02-21,Expense,Rnt,8105.0,UPI,Ahmedabad,Online course,2,Sunday,2021
T1912,U077,2023-11-02,Expense,Food,3391.0,UPi,lucknow,asdfgh,11,Thursday,2023
T7287,U051,2021-03-16,Expense,Travel,8951.0,Crd,CHENNAI,ATM withdrawal,3,Tuesday,2021
T6431,U094,2022-10-15,Expense,Food,3959.0,UPI,Pune,Internet bill,10,Saturday,2022
T5640,U035,2021-01-10,Expense,Rnt,7583.0,upi,Jaipur,asdfgh,1,Sunday,2021
T12673,U126,2023-06-12,Expense,RENT,6958.0,card,Jaipur,Shopping,6,Monday,2023
T6762,U071,2021-01-02,Expense,Rentt,8065.0,CASH,MUM,Monthly rent payment,1,Saturday,2021
T2674,U126,2022-03-22,Expense,Utlities,7306.0,Bank Transfr,AHMEDABAD,,3,Tuesday,2022
T10533,U145,2023-11-11,Expense,Other,369.0,csh,BANGALORE,...,11,Saturday,2023
T5970,U010,2024-04-23,Expense,Food,2704.0,csh,DELHI,EMI payment,4,Tuesday,2024
T0349,U098,2023-11-20,Expense,Food,4307.0,Cash,DEL,xyz123,11,Monday,2023
T4864,U115,2024-07-22,Expense,Fod,6643.0,BankTransfer,Delhi,,7,Monday,2024
T3431,U121,2023-07-19,Expense,Entertain,999999.0,Bank_Transfer,JAIPUR,,7,Wednesday,2023
T8844,U027,2023-12-02,Expense,Food,3476.0,Cash,pune,ATM withdrawal,12,Saturday,2023
T13020,U133,2021-11-01,Expense,FOOD,1391.0,BankTransfer,PUNE,Medicine,11,Monday,2021
T1305,U060,2024-12-09,Expense,Other,4512.0,UPi,HYD,Grocery shopping,12,Monday,2024
T5357,U106,2021-07-07,Expense,Travl,7234.0,csh,lucknow,Internet bill,7,Wednesday,2021
T2648,U033,2021-03-26,Expense,rent,6798.0,csh,BANGALORE,Shopping,3,Friday,2021
T2903,U083,2023-01-14,Expense,Health,2280.0,Bank Transfr,,Petrol,1,Saturday,2023
T4690,U150,2021-12-01,Expense,Travel,3009.0,Csh,kolkata,ATM withdrawal,12,Wednesday,2021
T13960,U148,2021-07-18,Expense,Others,6889.0,Upi,CHENNAI,asdfgh,7,Sunday,2021
T0561,U036,2022-02-13,Expense,travel,9384.0,Bank Transfer,Ahmedabad,,2,Sunday,2022
T8165,U094,2023-12-28,Expense,TRAVEL,8755.0,BankTransfer,,,12,Thursday,2023
T4108,U015,2024-05-21,Expense,uncategorized,6219.0,cash,MUM,Monthly rent payment,5,Tuesday,2024
T12538,U059,2023-10-21,Expense,Food,3975.0,Cash,Lucknow,xyz123,10,Saturday,2023
T13938,U083,2023-10-08,Expense,HEALTH,8719.0,CARD,DEL,EMI payment,10,Sunday,2023
T2763,U029,2023-04-19,Expense,Rnt,4572.0,UPI,PUN,Gym membership,4,Wednesday,2023
T3886,U148,2021-06-13,Expense,Utilties,716.0,UPi,AHMEDABAD,Shopping,6,Sunday,2021
T1723,U132,2021-01-21,Income,Bonus,61112.0,CASH,jaipur,,1,Thursday,2021
T3123,U018,2021-02-09,Expense,EDU,9132.0,UPI,MUMBAI,Electricity bill,2,Tuesday,2021
T0511,U122,2021-08-14,Expense,education,2461.0,Bank Transfr,CHENNAI,Electricity bill,8,Saturday,2021
T1577,U019,2023-02-13,Expense,uncategorized,8172.0,UPi,pune,Grocery shopping,2,Monday,2023
T0174,U068,2024-01-20,Expense,Foodd,2206.0,cash,DELHI,Online course,1,Saturday,2024
T11580,U066,2022-10-21,Expense,Entrtnmnt,794.0,BankTransfer,,Online course,10,Friday,2022
T2609,U058,2022-08-01,Income,Investment,60328.0,BankTransfer,AHM,EMI payment,8,Monday,2022
T8327,U106,2023-10-25,Expense,Other,6136.0,upi,,Monthly rent payment,10,Wednesday,2023
T8489,U095,2024-09-11,Expense,Foods,0.0,Upi,AHM,...,9,Wednesday,2024
T3561,U079,2022-07-30,Expense,Rent,31361.0,Crd,chennai,xyz123,7,Saturday,2022
T7654,U089,2021-11-28,Expense,Entrtnmnt,1514.0,CRD,Kolkata,ATM withdrawal,11,Sunday,2021
T6442,U074,2023-06-10,Expense,SAVINGS,7288.0,Upi,BAN,Shopping,6,Saturday,2023
T12010,U109,2022-10-23,Expense,Travel,8325.0,upi,BAN,Internet bill,10,Sunday,2022
T5845,U097,2023-04-08,Expense,education,4730.0,BankTransfer,MUMBAI,ATM withdrawal,4,Saturday,2023
T10582,U109,2024-10-03,Expense,Rnt,1586.0,CRD,KOL,Grocery shopping,10,Thursday,2024
T9904,U016,2022-03-22,Expense,Travl,4125.0,CASH,Kolkata,EMI payment,3,Tuesday,2022
T1078,U033,2022-12-16,Expense,Helth,2891.0,Csh,Bangalore,Grocery shopping,12,Friday,2022
T5322,U144,2023-12-18,Income,Freelance,53035.0,Bank_Transfer,Ahmedabad,misc,12,Monday,2023
T7867,U065,2021-04-14,Expense,travel,1419.0,upi,AHM,Grocery shopping,4,Wednesday,2021
T2095,U065,2023-05-05,Expense,Food,3573.0,Crd,PUNE,ATM withdrawal,5,Friday,2023
T0541,U048,2021-05-29,Expense,Saving,5319.0,upi,Pune,ATM withdrawal,5,Saturday,2021
T2016,U124,2023-05-08,Expense,TRAVEL,834.0,,DELHI,,5,Monday,2023
T1702,U106,2024-04-01,Expense,Entrtnmnt,4327.0,Card,PUNE,Medicine,4,Monday,2024
T10010,U073,2022-05-09,Expense,utilities,396.0,card,Delhi,Movie tickets,5,Monday,2022
T10970,U116,2021-08-09,Expense,Rent,24908.0,Crd,PUN,Grocery shopping,8,Monday,2021
T13819,U110,2022-08-13,Expense,FOOD,1687.0,UPI,chennai,Restaurant dinner,8,Saturday,2022
T6154,U105,2024-12-13,Expense,Utilities,2842.0,CASH,Kolkata,!!!,12,Friday,2024
T8268,U060,2024-04-08,Expense,entertainment,7870.0,CASH,KOL,Monthly rent payment,4,Monday,2024
T3570,U139,2021-03-27,Expense,Foods,2214.0,Upi,MUM,Electricity bill,3,Saturday,2021
T7786,U130,2024-02-15,Expense,TRAVEL,6734.0,Upi,pune,Electricity bill,2,Thursday,2024
T10452,U143,2023-05-28,Expense,Rentt,43829.0,Card,BANGALORE,EMI payment,5,Sunday,2023
T6600,U121,2022-02-09,Expense,food,4749.0,upi,mumbai,asdfgh,2,Wednesday,2022
T13863,U094,2024-04-06,Income,Bonus,63801.0,bank transfer,Mumbai,Books,4,Saturday,2024
T9429,U121,2024-07-30,Expense,FOOD,2839.0,Cash,bangalore,Fixed deposit,7,Tuesday,2024
T9795,U141,2023-09-22,Expense,food,2511.0,UPi,KOL,...,9,Friday,2023
T10098,U057,2023-08-08,Expense,rent,2977.0,Crd,DELHI,Monthly rent payment,8,Tuesday,2023
T12317,U061,2024-05-11,Expense,travel,1928.0,upi,DEL,!!!,5,Saturday,2024
T5061,U042,2022-09-21,Expense,Utility,7841.0,Upi,JAI,,9,Wednesday,2022
T2335,U065,2024-08-22,Expense,Travl,1580.0,UPi,CHE,asdfgh,8,Thursday,2024
T0044,U108,2024-11-15,Expense,HEALTH,1120.0,Bank_Transfer,BAN,,11,Friday,2024
T8073,U045,2021-04-03,Expense,FOOD,9447.0,BankTransfer,PUN,Petrol,4,Saturday,2021
T2020,U112,2022-01-25,Expense,Entrtnmnt,9225.0,Card,Kolkata,Restaurant dinner,1,Tuesday,2022
T8856,U068,2024-05-20,Expense,Entertain,2596.0,Csh,Delhi,Shopping,5,Monday,2024
T6505,U100,2024-06-11,Expense,Utilties,7353.0,Bank Transfer,KOL,,6,Tuesday,2024
T4540,U072,2023-02-20,Income,Bonus,11567.0,Bank Transfr,hyderabad,!!!,2,Monday,2023
T2482,U077,2023-05-23,Expense,Foods,3230.0,,mumbai,Grocery shopping,5,Tuesday,2023
T9736,U116,2024-10-15,Expense,Utilities,3377.0,card,,misc,10,Tuesday,2024
T6693,U077,2023-07-07,Expense,TRAVEL,9934.0,csh,MUM,EMI payment,7,Friday,2023
T2239,U119,2024-07-15,Expense,Savings,2910.0,UPi,,,7,Monday,2024
T5661,U144,2021-11-13,Expense,Rent,8646.0,CARD,,,11,Saturday,2021
T3040,U069,2022-09-07,Expense,food,8282.0,Card,,misc,9,Wednesday,2022
T4739,U094,2023-12-10,Expense,Foodd,1783.0,BankTransfer,delhi,,12,Sunday,2023
T1072,U022,2022-06-07,Expense,Entertainment,1817.0,upi,KOL,!!!,6,Tuesday,2022
T13137,U018,2024-03-08,Expense,Food,1575.0,,,Petrol,3,Friday,2024
T8546,U141,2023-02-27,Expense,Rnt,6927.0,CASH,BANGALORE,Internet bill,2,Monday,2023
T9098,U041,2022-12-24,Income,Salary,45134.0,CARD,,Fixed deposit,12,Saturday,2022
T3024,U093,2023-10-23,Expense,Travl,1389.0,UPI,delhi,Shopping,10,Monday,2023
T6435,U005,2024-10-15,Expense,EDU,9998.0,Upi,Ahmedabad,Doctor consultation,10,Tuesday,2024
T8611,U040,2021-11-07,Expense,rent,8489.0,Cash,ahmedabad,Fixed deposit,11,Sunday,2021
T3614,U072,2024-05-04,Expense,Rnt,7889.0,CRD,BAN,ATM withdrawal,5,Saturday,2024
T8239,U051,2022-06-28,Income,Investment,66783.0,upi,ahmedabad,Monthly rent payment,6,Tuesday,2022
T12802,U053,2023-06-07,Expense,others,3630.0,CASH,JAI,,6,Wednesday,2023
T0647,U099,2024-01-07,Expense,health,832.0,CRD,,,1,Sunday,2024
T5723,U003,2024-08-24,Expense,uncategorized,2791.0,UPi,Delhi,,8,Saturday,2024
T6404,U135,2021-12-20,Expense,Rnt,2366.0,CRD,Bangalore,Lunch,12,Monday,2021
T8906,U002,2024-06-21,Expense,Rentt,18922.0,bank transfer,PUNE,Books,6,Friday,2024
T12863,U011,2021-02-16,Expense,rent,6658.0,UPI,delhi,Shopping,2,Tuesday,2021
T4938,U036,2022-06-15,Income,Bonus,40888.0,upi,BAN,misc,6,Wednesday,2022
T4094,U037,2024-12-11,Expense,rent,386.0,upi,KOL,Coffee,12,Wednesday,2024
T3478,U078,2021-09-07,Expense,Foodd,3025.0,BankTransfer,pune,Movie tickets,9,Tuesday,2021
T9822,U133,2023-03-08,Expense,Fod,8987.0,Bank_Transfer,Chennai,Electricity bill,3,Wednesday,2023
T7924,U141,2021-08-01,Expense,Rent,38906.0,UPI,LUCKNOW,Restaurant dinner,8,Sunday,2021
T2462,U024,2022-04-04,Expense,Entertainment,8428.0,upi,JAIPUR,,4,Monday,2022
T3269,U046,2022-07-19,Expense,food,766.0,CRD,ahmedabad,Medicine,7,Tuesday,2022
T6806,U003,2024-01-03,Expense,Utlities,3397.0,UPi,AHM,Electricity bill,1,Wednesday,2024
T1206,U035,2023-04-10,Expense,Foodd,1392.0,BankTransfer,lucknow,Train ticket,4,Monday,2023
T10897,U079,2023-06-18,Income,Salary,45035.0,UPI,JAIPUR,Train ticket,6,Sunday,2023
T12492,U054,2024-10-04,Expense,Entertainment,9345.0,Cash,kolkata,Train ticket,10,Friday,2024
T10724,U104,2022-04-09,Expense,travel,0.0,CRD,delhi,xyz123,4,Saturday,2022
T10333,U133,2024-03-31,Expense,Travel,802.0,CRD,Delhi,,3,Sunday,2024
T8491,U059,2021-10-23,Expense,HEALTH,2945.0,Cash,,Fixed deposit,10,Saturday,2021
T1857,U063,2021-06-29,Expense,rent,4016.0,csh,mumbai,test,6,Tuesday,2021
T2080,U087,2023-09-05,Expense,Utlities,7529.0,Card,PUNE,asdfgh,9,Tuesday,2023
T4349,U013,2024-08-10,Expense,Educaton,2771.0,BankTransfer,KOLKATA,Internet bill,8,Saturday,2024
T6504,U130,2021-07-26,Expense,Food,4356.0,Upi,bangalore,,7,Monday,2021
T4457,U139,2024-01-04,Expense,HEALTH,4591.0,upi,mumbai,Coffee,1,Thursday,2024
T11422,U039,2023-07-03,Expense,Utility,2306.0,Crd,Jaipur,EMI payment,7,Monday,2023
T8022,U004,2023-08-04,Income,Investment,76991.0,,chennai,,8,Friday,2023
T1493,U070,2022-09-20,Expense,Saving,6906.0,Csh,LUCKNOW,Monthly rent payment,9,Tuesday,2022
T13309,U047,2021-06-20,Expense,Foods,340.0,bank transfer,PUN,Monthly rent payment,6,Sunday,2021
T2338,U051,2023-04-20,Expense,EDU,4242.0,BankTransfer,,Gym membership,4,Thursday,2023
T10514,U039,2022-09-11,Expense,Educaton,639.0,Cash,AHMEDABAD,xyz123,9,Sunday,2022
T1387,U017,2023-08-16,Expense,Entrtnmnt,1629.0,CARD,Delhi,Monthly rent payment,8,Wednesday,2023
T2254,U039,2021-06-29,Expense,TRAVEL,-500.0,UPi,LUCKNOW,Restaurant dinner,6,Tuesday,2021
T8905,U115,2024-10-28,Expense,travel,9403.0,bank transfer,LUC,Movie tickets,10,Monday,2024
T9100,U129,2023-10-04,Expense,FOOD,122.0,,MUMBAI,Uber ride,10,Wednesday,2023
T0363,U010,2022-07-13,Expense,savings,791.0,,delhi,,7,Wednesday,2022
T12313,U131,2022-07-08,Income,Freelance,46846.0,,,,7,Friday,2022
T9378,U137,2022-06-21,Income,Others,39248.0,cash,jaipur,Movie tickets,6,Tuesday,2022
T13689,U146,2023-11-29,Expense,Rent,10666.0,Card,Lucknow,test,11,Wednesday,2023
T10064,U087,2024-04-17,Income,Freelance,78341.0,,MUM,Movie tickets,4,Wednesday,2024
T7447,U120,2023-05-26,Expense,Utilities,5835.0,CASH,BANGALORE,Online course,5,Friday,2023
T2727,U078,2023-11-14,Expense,travel,7539.0,Crd,jaipur,Medicine,11,Tuesday,2023
T13755,U080,2024-06-05,Expense,Utilties,6402.0,upi,LUC,Restaurant dinner,6,Wednesday,2024
