ds,trend,yhat_lower,yhat_upper,trend_lower,trend_upper,additive_terms,additive_terms_lower,additive_terms_upper,yearly,yearly_lower,yearly_upper,multiplicative_terms,multiplicative_terms_lower,multiplicative_terms_upper,yhat
2025-10-12,126134.98840547372,-114009.00765708616,272993.2386929803,126123.31723105178,126146.61877161825,-41236.448783087595,-41236.448783087595,-41236.448783087595,-41236.448783087595,-41236.448783087595,-41236.448783087595,0.0,0.0,0.0,84898.53962238613
2025-10-13,126129.87715822249,-115372.6570344709,262229.83854650357,126118.23588661254,126141.52547060647,-51550.080005854885,-51550.080005854885,-51550.080005854885,-51550.080005854885,-51550.080005854885,-51550.080005854885,0.0,0.0,0.0,74579.7971523676
2025-10-14,126124.76591097128,-132436.10152957492,246426.6211590675,126113.15454217332,126136.43034281918,-61346.22186858138,-61346.22186858138,-61346.22186858138,-61346.22186858138,-61346.22186858138,-61346.22186858138,0.0,0.0,0.0,64778.544042389905
2025-10-15,126119.65466372007,-129779.16568976741,244259.0011565697,126108.00687783559,126131.35119414987,-70313.92845783035,-70313.92845783035,-70313.92845783035,-70313.92845783035,-70313.92845783035,-70313.92845783035,0.0,0.0,0.0,55805.72620588972
2025-10-16,126114.54341646883,-146100.79023562642,227550.54780877035,126102.81525127188,126126.32035131972,-78150.5320324872,-78150.5320324872,-78150.5320324872,-78150.5320324872,-78150.5320324872,-78150.5320324872,0.0,0.0,0.0,47964.01138398163
2025-10-17,126109.43216921763,-143689.1791609952,224820.03019882872,126097.61919512393,126121.29343271258,-84569.90972078775,-84569.90972078775,-84569.90972078775,-84569.90972078775,-84569.90972078775,-84569.90972078775,0.0,0.0,0.0,41539.52244842988
2025-10-18,126104.32092196641,-161865.98358098138,220394.52649610883,126092.4218811446,126116.27273975585,-89310.48128871717,-89310.48128871717,-89310.48128871717,-89310.48128871717,-89310.48128871717,-89310.48128871717,0.0,0.0,0.0,36793.83963324924
2025-10-19,126099.20967471518,-140636.92746729747,230574.76640243668,126087.217709126,126111.2520467991,-92142.71258786095,-92142.71258786095,-92142.71258786095,-92142.71258786095,-92142.71258786095,-92142.71258786095,0.0,0.0,0.0,33956.49708685423
2025-10-20,126094.09842746398,-158989.55461289,214443.42829491498,126082.01353710743,126106.23135384233,-92875.91031848073,-92875.91031848073,-92875.91031848073,-92875.91031848073,-92875.91031848073,-92875.91031848073,0.0,0.0,0.0,33218.188108983246
2025-10-21,126088.98718021276,-168930.2981950102,222245.66650153897,126076.81370183908,126101.21060023208,-91364.11099112351,-91364.11099112351,-91364.11099112351,-91364.11099112351,-91364.11099112351,-91364.11099112351,0.0,0.0,0.0,34724.87618908925
2025-10-22,126083.87593296156,-153324.21481448266,226245.3575674414,126071.6164790591,126096.18078478526,-87510.88998757316,-87510.88998757316,-87510.88998757316,-87510.88998757316,-87510.88998757316,-87510.88998757316,0.0,0.0,0.0,38572.9859453884
2025-10-23,126078.76468571032,-155790.20057644858,245667.8712488449,126066.40429897941,126091.11404086922,-81272.94479964036,-81272.94479964036,-81272.94479964036,-81272.94479964036,-81272.94479964036,-81272.94479964036,0.0,0.0,0.0,44805.81988606996
2025-10-24,126073.6534384591,-138061.3685882169,232614.8923616647,126061.20145129407,126086.04505454368,-72662.33909182137,-72662.33909182137,-72662.33909182137,-72662.33909182137,-72662.33909182137,-72662.33909182137,0.0,0.0,0.0,53411.31434663774
2025-10-25,126068.54219120789,-113419.98545165069,252970.1316037838,126055.96925274229,126081.00704602018,-61747.3302939666,-61747.3302939666,-61747.3302939666,-61747.3302939666,-61747.3302939666,-61747.3302939666,0.0,0.0,0.0,64321.211897241286
2025-10-26,126063.43094395669,-118326.22004789712,270782.7719964645,126050.79147264482,126075.96665776809,-48651.74197332189,-48651.74197332189,-48651.74197332189,-48651.74197332189,-48651.74197332189,-48651.74197332189,0.0,0.0,0.0,77411.6889706348
2025-10-27,126058.31969670545,-97954.94712812112,288311.6926035984,126045.58837880316,126070.93994339867,-33552.88217987464,-33552.88217987464,-33552.88217987464,-33552.88217987464,-33552.88217987464,-33552.88217987464,0.0,0.0,0.0,92505.4375168308
2025-10-28,126053.20844945424,-84642.71783640914,321267.644316306,126040.38528496152,126065.91322902925,-16678.049173423835,-16678.049173423835,-16678.049173423835,-16678.049173423835,-16678.049173423835,-16678.049173423835,0.0,0.0,0.0,109375.1592760304
2025-10-29,126048.09720220303,-69939.022583731,323439.90606284264,126035.18219111988,126060.88538486409,1700.2947239254454,1700.2947239254454,1700.2947239254454,1700.2947239254454,1700.2947239254454,1700.2947239254454,0.0,0.0,0.0,127748.39192612848
2025-10-30,126042.9859549518,-34061.4792321548,326104.0252914095,126029.97909727822,126055.85646523524,21270.563072194123,21270.563072194123,21270.563072194123,21270.563072194123,21270.563072194123,21270.563072194123,0.0,0.0,0.0,147313.54902714593
2025-10-31,126037.87470770058,-28555.240747850115,367401.62845095224,126024.77600343656,126050.8275456064,41689.146723781785,41689.146723781785,41689.146723781785,41689.146723781785,41689.146723781785,41689.146723781785,0.0,0.0,0.0,167727.02143148237
2025-11-01,126032.76346044938,8865.854319616867,387210.10223805864,126019.57290959495,126045.79862597756,62588.39418518654,62588.39418518654,62588.39418518654,62588.39418518654,62588.39418518654,62588.39418518654,0.0,0.0,0.0,188621.15764563592
